id;Check;State;Time
8387;8634;Start;21:26:12
8388;8634;Failure;23:14:05
8389;8635;Start;01:01:43
8390;8635;Success;04:08:55
8391;8638;Start;09:51:21
8392;8638;Success;12:55:51
8393;8639;Start;02:47:19
8394;8639;Success;05:02:34
8395;8641;Start;08:41:38
8396;8641;Success;17:39:40
8397;8642;Start;20:27:18
8398;8642;Success;23:21:33
8399;8646;Start;10:48:40
8400;8646;Success;20:09:51
8401;8647;Start;22:00:36
8402;8647;Failure;23:38:46
8403;8648;Start;11:19:22
8404;8648;Success;13:03:37
8405;8649;Start;00:54:25
8406;8649;Failure;17:55:03
8407;8651;Start;18:26:13
8408;8651;Success;22:29:24
8409;8653;Start;00:21:50
8410;8653;Success;21:09:11
8411;8656;Start;01:09:33
8412;8656;Success;05:07:38
8413;8657;Start;18:47:49
8414;8657;Failure;23:55:04
8415;8660;Start;05:24:00
8416;8660;Failure;16:33:16
8417;8661;Start;14:53:01
8418;8661;Success;20:47:53
8419;8663;Start;04:06:57
8420;8663;Success;23:35:34
8421;8664;Start;06:33:49
8422;8664;Success;07:40:00
8423;8666;Start;05:43:02
8424;8666;Failure;17:21:46
8425;8668;Start;14:11:58
8426;8668;Failure;16:12:54
8427;8669;Start;09:57:37
8428;8669;Failure;21:11:34
8429;8670;Start;11:40:52
8430;8670;Failure;17:24:13
8431;8671;Start;20:29:36
8432;8671;Success;23:29:16
8433;8673;Start;00:08:36
8434;8673;Success;20:28:26
8435;8677;Start;12:55:33
8436;8677;Success;15:46:52
8437;8680;Start;13:34:24
8438;8680;Success;14:25:18
8439;8681;Start;18:17:30
8440;8681;Success;23:27:00
8441;8684;Start;11:30:44
8442;8684;Success;13:00:16
8443;8685;Start;22:53:29
8444;8685;Failure;23:55:07
8445;8686;Start;05:18:54
8446;8686;Failure;21:48:36
8447;8687;Start;08:41:13
8448;8687;Failure;20:54:46
8449;8692;Start;02:51:49
8450;8692;Failure;09:26:23
8451;8693;Start;02:20:24
8452;8693;Failure;09:56:32
8453;8695;Start;09:39:21
8454;8695;Success;20:44:28
8455;8696;Start;03:06:29
8456;8696;Success;21:49:14
8457;8697;Start;13:44:16
8458;8697;Success;23:26:29
8459;8699;Start;14:47:14
8460;8699;Failure;22:54:44
8461;8700;Start;20:29:43
8462;8700;Failure;23:27:51
8463;8701;Start;10:57:40
8464;8701;Failure;15:10:48
8465;8702;Start;16:55:00
8466;8702;Failure;22:47:54
8467;8703;Start;17:27:50
8468;8703;Failure;19:37:27
8469;8704;Start;16:59:01
8470;8704;Failure;22:29:05
8471;8706;Start;15:43:32
8472;8706;Success;17:41:07
8473;8707;Start;01:03:51
8474;8707;Failure;06:01:55
8475;8708;Start;16:31:01
8476;8708;Success;22:53:32
8477;8712;Start;23:03:28
8478;8712;Failure;23:47:24
8479;8714;Start;01:50:24
8480;8714;Success;21:52:43
8481;8716;Start;08:40:19
8482;8716;Success;14:16:10
8483;8718;Start;22:54:28
8484;8718;Success;22:56:44
8485;8720;Start;10:54:07
8486;8720;Success;13:28:49
8487;8721;Start;21:44:00
8488;8721;Failure;23:41:12
8489;8725;Start;14:31:19
8490;8725;Success;18:12:25
8491;8727;Start;03:12:33
8492;8727;Failure;15:31:16
8493;8728;Start;20:26:57
8494;8728;Success;22:45:30
8495;8730;Start;19:51:32
8496;8730;Success;20:30:46
8497;8735;Start;21:27:27
8498;8735;Success;23:56:41
8499;8737;Start;11:22:17
8500;8737;Success;18:19:43
8501;8738;Start;03:26:55
8502;8738;Failure;22:22:19
8503;8744;Start;10:35:31
8504;8744;Failure;17:57:04
8505;8746;Start;08:14:01
8506;8746;Failure;19:05:25
8507;8754;Start;05:37:14
8508;8754;Failure;13:08:13
8509;8757;Start;04:27:56
8510;8757;Success;06:53:14
8511;8759;Start;19:37:36
8512;8759;Failure;20:44:13
8513;8760;Start;14:33:18
8514;8760;Failure;14:40:40
8515;8762;Start;09:46:33
8516;8762;Failure;20:35:30
8517;8764;Start;13:43:47
8518;8764;Success;19:24:26
8519;8766;Start;10:53:55
8520;8766;Success;14:39:25
8521;8767;Start;00:02:21
8522;8767;Failure;17:20:02
8523;8768;Start;16:12:30
8524;8768;Failure;21:13:04
8525;8771;Start;10:04:10
8526;8771;Failure;11:55:19
8527;8773;Start;03:32:33
8528;8773;Failure;08:46:37
8529;8774;Start;14:44:10
8530;8774;Failure;21:02:01
8531;8775;Start;14:06:05
8532;8775;Failure;23:30:02
8533;8778;Start;15:54:32
8534;8778;Success;20:58:08
8535;8780;Start;20:48:57
8536;8780;Failure;22:47:02
8537;8782;Start;04:32:50
8538;8782;Failure;05:27:06
8539;8783;Start;02:18:54
8540;8783;Success;23:51:12
8541;8784;Start;12:54:31
8542;8784;Failure;14:37:25
8543;8785;Start;06:55:18
8544;8785;Success;18:34:17
8545;8791;Start;17:38:33
8546;8791;Success;19:33:18
8547;8794;Start;22:02:59
8548;8794;Failure;22:05:10
8549;8796;Start;03:13:39
8550;8796;Success;19:25:06
8551;8797;Start;04:15:12
8552;8797;Failure;05:19:30
8553;8800;Start;03:29:10
8554;8800;Success;07:56:55
8555;8802;Start;14:21:39
8556;8802;Success;20:34:54
8557;8803;Start;17:23:20
8558;8803;Success;17:48:02
8559;8804;Start;10:47:10
8560;8804;Success;18:51:31
8561;8805;Start;13:57:20
8562;8805;Failure;18:49:47
8563;8807;Start;22:18:55
8564;8807;Success;22:59:42
8565;8808;Start;03:02:30
8566;8808;Success;05:12:52
8567;8809;Start;02:46:52
8568;8809;Failure;09:13:11
8569;8812;Start;19:07:20
8570;8812;Success;20:43:27
8571;8814;Start;07:42:32
8572;8814;Success;20:40:26
8573;8815;Start;05:16:49
8574;8815;Success;22:31:46
8575;8816;Start;02:50:27
8576;8816;Failure;19:25:43
8577;8818;Start;02:50:42
8578;8818;Success;18:47:28
8579;8823;Start;04:51:48
8580;8823;Success;07:40:15
8581;8824;Start;23:26:59
8582;8824;Failure;23:31:55
8583;8825;Start;00:32:21
8584;8825;Success;20:39:28
8585;8826;Start;03:05:43
8586;8826;Success;16:53:38
8587;8827;Start;19:17:23
8588;8827;Failure;20:24:09
8589;8829;Start;07:15:06
8590;8829;Success;08:58:30
8591;8831;Start;09:41:15
8592;8831;Failure;20:50:06
8593;8834;Start;20:22:05
8594;8834;Success;20:49:11
8595;8836;Start;07:26:01
8596;8836;Success;14:43:46
8597;8837;Start;10:23:52
8598;8837;Failure;20:39:22
8599;8838;Start;19:25:50
8600;8838;Failure;19:33:17
8601;8840;Start;09:35:29
8602;8840;Success;11:10:05
8603;8844;Start;11:07:10
8604;8844;Success;20:01:27
8605;8845;Start;14:53:49
8606;8845;Failure;18:13:00
8607;8846;Start;06:59:04
8608;8846;Failure;17:53:37
8609;8847;Start;00:44:43
8610;8847;Failure;16:51:39
8611;8850;Start;22:35:01
8612;8850;Success;23:20:16
8613;8851;Start;00:43:47
8614;8851;Success;12:05:07
8615;8852;Start;11:50:46
8616;8852;Success;23:42:47
8617;8857;Start;10:33:07
8618;8857;Success;17:30:44
8619;8858;Start;04:32:23
8620;8858;Success;23:18:46
8621;8861;Start;04:48:04
8622;8861;Success;20:54:22
8623;8864;Start;11:57:16
8624;8864;Success;19:07:27
8625;8866;Start;19:33:20
8626;8866;Success;23:27:12
8627;8867;Start;16:56:18
8628;8867;Failure;21:19:30
8629;8869;Start;13:40:12
8630;8869;Success;19:15:19
8631;8871;Start;13:04:40
8632;8871;Success;22:07:02
8633;8872;Start;12:14:59
8634;8872;Failure;23:47:44
8635;8874;Start;01:54:35
8636;8874;Success;02:03:30
8637;8875;Start;20:58:27
8638;8875;Success;21:58:12
8639;8878;Start;21:31:38
8640;8878;Failure;22:37:56
8641;8880;Start;22:21:40
8642;8880;Success;23:23:14
8643;8881;Start;08:49:16
8644;8881;Success;10:18:26
8645;8882;Start;15:51:43
8646;8882;Success;22:02:40
8647;8883;Start;01:30:51
8648;8883;Failure;17:55:43
8649;8888;Start;19:29:17
8650;8888;Success;21:25:14
8651;8889;Start;21:20:04
8652;8889;Success;23:25:32
8653;8890;Start;11:12:35
8654;8890;Success;23:06:33
8655;8891;Start;07:24:32
8656;8891;Success;13:55:09
8657;8892;Start;10:44:25
8658;8892;Failure;19:38:41
8659;8893;Start;04:03:08
8660;8893;Success;06:54:15
8661;8894;Start;09:06:12
8662;8894;Failure;17:07:52
8663;8896;Start;08:41:22
8664;8896;Success;21:42:56
8665;8897;Start;19:27:53
8666;8897;Success;21:03:10
8667;8902;Start;02:01:44
8668;8902;Success;23:54:53
8669;8905;Start;07:20:45
8670;8905;Success;20:02:54
8671;8906;Start;23:24:43
8672;8906;Failure;23:56:39
8673;8907;Start;07:39:15
8674;8907;Success;07:44:39
8675;8908;Start;16:17:22
8676;8908;Failure;19:42:24
8677;8910;Start;11:10:44
8678;8910;Failure;23:30:09
8679;8913;Start;13:25:06
8680;8913;Success;13:40:38
8681;8917;Start;06:38:57
8682;8917;Success;19:49:18
8683;8918;Start;05:58:06
8684;8918;Failure;22:53:14
8685;8921;Start;14:53:37
8686;8921;Failure;19:57:08
8687;8923;Start;11:10:50
8688;8923;Failure;17:54:31
8689;8924;Start;09:37:09
8690;8924;Failure;14:16:09
8691;8929;Start;01:29:05
8692;8929;Success;19:36:24
8693;8933;Start;20:58:37
8694;8933;Failure;21:45:00
8695;8934;Start;22:19:24
8696;8934;Success;23:51:03
8697;8935;Start;14:03:38
8698;8935;Failure;22:47:16
8699;8937;Start;05:04:36
8700;8937;Failure;21:56:20
8701;8938;Start;14:32:43
8702;8938;Success;15:34:24
8703;8940;Start;19:52:53
8704;8940;Failure;21:00:17
8705;8941;Start;20:10:51
8706;8941;Success;23:35:28
8707;8943;Start;16:33:09
8708;8943;Failure;20:20:20
8709;8944;Start;07:30:30
8710;8944;Success;17:07:41
8711;8946;Start;04:51:44
8712;8946;Failure;05:19:56
8713;8950;Start;20:17:26
8714;8950;Failure;22:50:39
8715;8951;Start;06:45:35
8716;8951;Success;18:55:08
8717;8952;Start;23:36:13
8718;8952;Failure;23:40:30
8719;8954;Start;14:50:41
8720;8954;Success;20:12:10
8721;8955;Start;15:17:01
8722;8955;Failure;23:16:42
8723;8957;Start;04:04:31
8724;8957;Success;12:24:47
8725;8958;Start;01:38:19
8726;8958;Success;23:17:41
8727;8959;Start;23:00:00
8728;8959;Failure;23:22:02
8729;8961;Start;07:46:58
8730;8961;Failure;08:24:12
8731;8964;Start;08:50:57
8732;8964;Success;20:43:27
8733;8969;Start;01:44:41
8734;8969;Failure;11:27:15
8735;8973;Start;03:26:41
8736;8973;Success;06:43:56
8737;8976;Start;09:05:45
8738;8976;Success;11:59:54
8739;8980;Start;21:02:07
8740;8980;Failure;22:17:48
8741;8985;Start;08:59:20
8742;8985;Failure;11:14:56
8743;8986;Start;20:19:18
8744;8986;Success;21:53:27
8745;8989;Start;18:04:36
8746;8989;Failure;18:14:39
8747;8995;Start;17:24:58
8748;8995;Failure;20:31:15
8749;8996;Start;23:23:52
8750;8996;Failure;23:37:04
8751;8998;Start;14:15:14
8752;8998;Success;15:40:14
8753;9001;Start;20:52:28
8754;9001;Failure;22:41:30
8755;9002;Start;20:09:50
8756;9002;Failure;22:12:44
8757;9003;Start;13:32:16
8758;9003;Success;15:51:55
8759;9005;Start;03:39:14
8760;9005;Success;18:20:03
8761;9007;Start;00:14:16
8762;9007;Failure;15:14:24
8763;9010;Start;22:51:26
8764;9010;Success;23:50:24
8765;9012;Start;20:16:30
8766;9012;Failure;22:35:47
8767;9013;Start;09:11:29
8768;9013;Failure;22:17:12
8769;9016;Start;00:16:51
8770;9016;Success;22:43:37
8771;9021;Start;22:37:14
8772;9021;Failure;23:39:41
8773;9022;Start;14:54:20
8774;9022;Failure;18:42:34
8775;9024;Start;09:25:19
8776;9024;Success;19:41:12
8777;9026;Start;06:31:11
8778;9026;Success;22:50:03
8779;9027;Start;10:53:53
8780;9027;Failure;22:39:22
8781;9029;Start;07:08:32
8782;9029;Success;08:23:06
8783;9031;Start;19:09:15
8784;9031;Success;23:22:42
8785;9032;Start;07:13:38
8786;9032;Success;13:49:13
8787;9035;Start;16:45:42
8788;9035;Failure;17:30:15
8789;9036;Start;16:30:51
8790;9036;Success;23:06:32
8791;9037;Start;08:08:14
8792;9037;Failure;21:26:39
8793;9038;Start;04:45:29
8794;9038;Failure;05:45:40
8795;9039;Start;17:27:15
8796;9039;Failure;20:43:22
8797;9042;Start;06:51:46
8798;9042;Success;10:44:17
8799;9045;Start;23:51:27
8800;9045;Failure;23:57:04
8801;9046;Start;19:21:34
8802;9046;Failure;23:29:25
8803;9048;Start;20:38:57
8804;9048;Success;23:53:59
8805;9049;Start;14:53:33
8806;9049;Failure;18:46:04
8807;9050;Start;12:03:32
8808;9050;Failure;18:51:33
8809;9054;Start;01:25:06
8810;9054;Success;17:20:16
8811;9056;Start;03:19:36
8812;9056;Failure;17:54:51
8813;9058;Start;05:31:01
8814;9058;Success;21:09:55
8815;9059;Start;11:54:29
8816;9059;Failure;21:35:32
8817;9062;Start;00:26:16
8818;9062;Failure;13:56:15
8819;9069;Start;09:06:37
8820;9069;Success;22:27:54
8821;9070;Start;20:20:32
8822;9070;Failure;21:00:13
8823;9071;Start;09:21:46
8824;9071;Failure;22:15:34
8825;9073;Start;06:49:39
8826;9073;Success;13:06:29
8827;9075;Start;13:36:50
8828;9075;Failure;13:53:36
8829;9080;Start;02:38:10
8830;9080;Failure;22:01:08
8831;9081;Start;14:12:15
8832;9081;Success;23:48:40
8833;9084;Start;04:09:37
8834;9084;Failure;14:30:57
8835;9086;Start;14:00:04
8836;9086;Success;16:24:10
8837;9087;Start;02:51:00
8838;9087;Failure;13:33:13
8839;9088;Start;04:03:50
8840;9088;Success;22:08:14
8841;9089;Start;19:33:52
8842;9089;Failure;19:35:33
8843;9091;Start;09:35:27
8844;9091;Failure;12:28:16
8845;9098;Start;13:59:39
8846;9098;Failure;21:51:09
8847;9100;Start;20:21:33
8848;9100;Failure;23:33:59
8849;9101;Start;11:06:00
8850;9101;Success;15:42:54
8851;9102;Start;15:23:26
8852;9102;Failure;18:22:22
8853;9103;Start;17:37:04
8854;9103;Failure;18:06:59
8855;9105;Start;18:54:35
8856;9105;Success;23:33:26
8857;9108;Start;23:06:33
8858;9108;Success;23:35:12
8859;9110;Start;05:00:01
8860;9110;Success;13:46:07
8861;9112;Start;06:02:33
8862;9112;Success;11:40:47
8863;9113;Start;04:37:54
8864;9113;Success;17:14:18
8865;9117;Start;11:01:24
8866;9117;Failure;22:07:44
8867;9119;Start;22:24:20
8868;9119;Success;23:28:32
8869;9125;Start;01:57:47
8870;9125;Success;13:22:54
8871;9126;Start;00:54:04
8872;9126;Success;11:21:45
8873;9128;Start;04:05:02
8874;9128;Failure;13:11:30
8875;9131;Start;18:32:22
8876;9131;Success;18:48:21
8877;9132;Start;10:51:07
8878;9132;Failure;23:47:33
8879;9136;Start;04:45:00
8880;9136;Failure;16:28:51
8881;9139;Start;12:48:59
8882;9139;Failure;13:56:21
8883;9142;Start;11:24:52
8884;9142;Success;21:43:02
8885;9143;Start;04:56:45
8886;9143;Success;07:59:48
8887;9145;Start;16:41:50
8888;9145;Failure;20:43:10
8889;9152;Start;20:39:04
8890;9152;Failure;21:30:53
8891;9153;Start;12:45:41
8892;9153;Success;22:28:17
8893;9154;Start;06:27:59
8894;9154;Failure;23:25:03
8895;9156;Start;18:14:42
8896;9156;Success;23:33:48
8897;9158;Start;11:33:18
8898;9158;Failure;19:38:23
8899;9163;Start;21:10:08
8900;9163;Failure;21:19:02
8901;9164;Start;05:21:08
8902;9164;Failure;23:21:02
8903;9165;Start;00:35:43
8904;9165;Failure;08:21:37
8905;9166;Start;07:44:40
8906;9166;Failure;21:33:41
8907;9171;Start;05:34:04
8908;9171;Failure;17:06:32
8909;9174;Start;21:42:54
8910;9174;Success;23:14:41
8911;9175;Start;12:22:58
8912;9175;Success;15:29:53
8913;9179;Start;02:20:38
8914;9179;Failure;20:26:17
8915;9180;Start;20:54:31
8916;9180;Success;21:57:59
8917;9182;Start;22:33:55
8918;9182;Success;22:38:10
8919;9183;Start;23:12:43
8920;9183;Success;23:12:49
8921;9184;Start;17:28:52
8922;9184;Failure;22:55:28
8923;9185;Start;14:18:04
8924;9185;Success;14:34:20
8925;9186;Start;05:10:58
8926;9186;Success;10:49:10
8927;9187;Start;03:28:00
8928;9187;Failure;23:50:21
8929;9189;Start;09:55:56
8930;9189;Failure;12:13:54
8931;9190;Start;14:23:08
8932;9190;Failure;19:01:49
8933;9192;Start;22:32:51
8934;9192;Success;23:20:04
8935;9197;Start;15:21:12
8936;9197;Success;16:25:07
8937;9199;Start;01:59:47
8938;9199;Failure;05:17:56
8939;9200;Start;19:08:59
8940;9200;Failure;23:55:20
8941;9206;Start;17:37:08
8942;9206;Failure;23:49:28
8943;9208;Start;08:02:19
8944;9208;Success;09:11:56
8945;9211;Start;13:50:33
8946;9211;Success;21:17:18
8947;9216;Start;20:20:47
8948;9216;Failure;22:28:08
8949;9218;Start;03:01:35
8950;9218;Failure;22:23:47
8951;9219;Start;06:12:57
8952;9219;Failure;23:45:08
8953;9221;Start;09:23:19
8954;9221;Failure;16:47:44
8955;9223;Start;13:09:03
8956;9223;Failure;17:41:36
8957;9225;Start;20:47:48
8958;9225;Failure;23:10:05
8959;9226;Start;14:00:17
8960;9226;Success;14:15:39
8961;9227;Start;22:05:48
8962;9227;Success;23:17:38
8963;9228;Start;18:43:32
8964;9228;Failure;23:59:35
8965;9229;Start;00:12:17
8966;9229;Success;06:38:15
8967;9233;Start;12:40:53
8968;9233;Failure;19:20:48
8969;9235;Start;19:27:26
8970;9235;Success;20:56:28
8971;9237;Start;13:06:38
8972;9237;Failure;16:26:07
8973;9240;Start;18:55:03
8974;9240;Failure;19:56:23
8975;9242;Start;10:39:50
8976;9242;Failure;23:50:28
8977;9244;Start;02:55:35
8978;9244;Failure;12:06:09
8979;9245;Start;02:56:20
8980;9245;Failure;13:17:06
8981;9246;Start;19:58:42
8982;9246;Failure;21:33:37
8983;9247;Start;21:09:32
8984;9247;Failure;23:23:50
8985;9251;Start;13:28:38
8986;9251;Success;18:17:21
8987;9253;Start;23:17:40
8988;9253;Success;23:36:55
8989;9254;Start;04:03:54
8990;9254;Success;17:33:43
8991;9255;Start;18:34:19
8992;9255;Failure;22:58:27
8993;9256;Start;04:22:29
8994;9256;Success;14:03:45
8995;9265;Start;10:41:39
8996;9265;Success;16:22:18
8997;9266;Start;06:33:51
8998;9266;Failure;15:15:49
8999;9268;Start;14:30:42
9000;9268;Success;20:04:40
9001;9269;Start;16:04:19
9002;9269;Failure;21:09:20
9003;9270;Start;12:51:22
9004;9270;Failure;13:09:02
9005;9272;Start;07:31:00
9006;9272;Failure;16:02:58
9007;9273;Start;19:16:48
9008;9273;Success;23:14:42
9009;9279;Start;13:08:26
9010;9279;Failure;17:07:14
9011;9287;Start;13:14:48
9012;9287;Failure;22:57:30
9013;9288;Start;01:38:21
9014;9288;Success;09:17:30
9015;9289;Start;23:04:16
9016;9289;Failure;23:07:16
9017;9291;Start;15:29:46
9018;9291;Success;19:33:48
9019;9293;Start;05:38:57
9020;9293;Success;12:17:49
9021;9294;Start;09:22:19
9022;9294;Success;10:39:18
9023;9296;Start;07:56:19
9024;9296;Failure;18:35:14
9025;9298;Start;02:11:53
9026;9298;Failure;20:18:59
9027;9299;Start;04:15:59
9028;9299;Failure;06:28:02
9029;9302;Start;23:23:19
9030;9302;Failure;23:52:06
9031;9304;Start;06:25:20
9032;9304;Failure;22:43:28
9033;9306;Start;00:57:22
9034;9306;Failure;16:34:42
9035;9307;Start;01:03:20
9036;9307;Success;22:23:35
9037;9308;Start;04:44:11
9038;9308;Success;04:51:53
9039;9312;Start;01:32:10
9040;9312;Success;09:59:48
9041;9313;Start;22:08:50
9042;9313;Success;23:28:01
9043;9314;Start;13:46:36
9044;9314;Success;15:17:43
9045;9315;Start;13:48:07
9046;9315;Success;14:16:30
9047;9326;Start;13:32:21
9048;9326;Failure;23:07:14
9049;9332;Start;04:21:45
9050;9332;Failure;12:38:57
9051;9333;Start;21:50:28
9052;9333;Success;23:35:38
9053;9334;Start;10:43:30
9054;9334;Failure;23:44:59
9055;9337;Start;04:59:46
9056;9337;Failure;05:03:11
9057;9340;Start;09:39:30
9058;9340;Failure;15:20:46
9059;9341;Start;03:32:19
9060;9341;Failure;04:17:38
9061;9342;Start;01:26:54
9062;9342;Success;07:15:23
9063;9343;Start;16:09:43
9064;9343;Failure;23:12:47
9065;9344;Start;08:30:44
9066;9344;Failure;09:36:21
9067;9345;Start;11:54:50
9068;9345;Failure;20:11:53
9069;9346;Start;02:20:00
9070;9346;Failure;08:07:58
9071;9347;Start;23:06:57
9072;9347;Failure;23:56:44
9073;9348;Start;10:12:57
9074;9348;Failure;13:18:15
9075;9352;Start;12:55:33
9076;9352;Success;22:19:04
9077;9355;Start;23:44:06
9078;9355;Success;23:56:54
9079;9356;Start;10:28:16
9080;9356;Failure;17:47:56
9081;9359;Start;02:17:29
9082;9359;Failure;12:33:07
9083;9360;Start;16:10:22
9084;9360;Failure;21:16:27
9085;9361;Start;07:24:13
9086;9361;Failure;19:17:10
9087;9364;Start;23:20:14
9088;9364;Failure;23:22:55
9089;9366;Start;12:44:54
9090;9366;Success;20:20:42
9091;9367;Start;04:52:24
9092;9367;Success;11:40:40
9093;9372;Start;00:33:07
9094;9372;Success;08:23:00
9095;9373;Start;16:33:42
9096;9373;Failure;22:38:11
9097;9374;Start;03:12:58
9098;9374;Success;03:21:00
9099;9378;Start;00:58:36
9100;9378;Success;22:43:09
9101;9381;Start;00:15:44
9102;9381;Success;04:08:24
9103;9382;Start;16:20:13
9104;9382;Success;18:56:14
9105;9383;Start;17:24:20
9106;9383;Success;22:20:34
9107;9384;Start;15:25:03
9108;9384;Failure;17:16:53
9109;9386;Start;12:45:14
9110;9386;Failure;16:31:16
9111;9389;Start;20:47:11
9112;9389;Failure;21:56:55
9113;9391;Start;01:25:32
9114;9391;Failure;19:16:29
9115;9392;Start;08:03:41
9116;9392;Failure;08:34:28
9117;9394;Start;00:58:30
9118;9394;Failure;22:45:53
9119;9396;Start;19:58:09
9120;9396;Failure;23:17:15
9121;9398;Start;08:03:22
9122;9398;Success;14:46:27
9123;9401;Start;22:37:32
9124;9401;Success;22:40:19
9125;9402;Start;21:36:50
9126;9402;Failure;21:45:29
9127;9404;Start;12:36:58
9128;9404;Failure;21:16:50
9129;9405;Start;14:47:02
9130;9405;Failure;18:37:46
9131;9410;Start;17:11:22
9132;9410;Failure;17:33:49
9133;9413;Start;19:13:24
9134;9413;Success;22:11:07
9135;9414;Start;06:18:38
9136;9414;Failure;09:24:21
9137;9416;Start;15:48:36
9138;9416;Failure;21:25:32
9139;9419;Start;05:11:06
9140;9419;Failure;08:59:18
9141;9421;Start;00:09:02
9142;9421;Success;09:16:58
9143;9422;Start;18:50:18
9144;9422;Success;18:58:20
9145;9425;Start;02:09:53
9146;9425;Success;07:26:00
9147;9427;Start;00:32:47
9148;9427;Failure;18:11:22
9149;9428;Start;20:45:25
9150;9428;Failure;23:05:15
9151;9432;Start;06:38:24
9152;9432;Failure;11:02:29
9153;9433;Start;11:40:15
9154;9433;Success;12:14:06
9155;9436;Start;16:06:33
9156;9436;Success;21:57:16
9157;9438;Start;19:34:17
9158;9438;Failure;23:28:23
9159;9441;Start;16:31:09
9160;9441;Success;23:45:45
9161;9442;Start;08:47:19
9162;9442;Failure;21:44:54
9163;9446;Start;07:31:55
9164;9446;Success;09:30:05
9165;9449;Start;06:47:49
9166;9449;Success;09:44:41
9167;9452;Start;05:37:25
9168;9452;Success;10:48:39
9169;9454;Start;04:12:26
9170;9454;Success;22:35:52
9171;9458;Start;00:35:43
9172;9458;Failure;02:50:57
9173;9461;Start;12:51:48
9174;9461;Failure;16:20:19
9175;9464;Start;03:19:06
9176;9464;Success;14:34:53
9177;9467;Start;22:00:06
9178;9467;Success;23:21:33
9179;9471;Start;05:15:45
9180;9471;Success;06:43:29
9181;9472;Start;23:58:58
9182;9472;Success;23:59:52
9183;9473;Start;06:58:08
9184;9473;Success;18:09:55
9185;9477;Start;05:20:18
9186;9477;Failure;23:53:41
9187;9478;Start;14:51:28
9188;9478;Failure;20:51:18
9189;9479;Start;18:58:11
9190;9479;Success;19:50:19
9191;9482;Start;05:51:38
9192;9482;Failure;13:45:46
9193;9484;Start;17:32:17
9194;9484;Success;23:55:44
9195;9486;Start;04:43:23
9196;9486;Failure;15:48:34
9197;9487;Start;13:43:16
9198;9487;Failure;23:08:01
9199;9489;Start;18:04:03
9200;9489;Success;21:54:46
